City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2015-07-17,23.744999999999997,77.88,25.34,21.46,19.37,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-18,23.744999999999997,77.88,25.34,21.46,19.4,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-19,23.744999999999997,77.88,25.34,21.46,19.65,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-20,23.744999999999997,77.88,25.34,21.46,20.18,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-21,23.744999999999997,77.88,25.34,21.46,22.46,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-22,23.744999999999997,77.88,25.34,21.46,27.67,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-23,23.744999999999997,77.88,25.34,21.46,19.86,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-24,23.744999999999997,77.88,25.34,21.46,19.92,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-25,23.744999999999997,77.88,25.34,21.46,19.9,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-26,23.744999999999997,77.88,25.34,21.46,19.83,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-27,23.744999999999997,77.88,25.34,21.46,19.68,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-28,23.744999999999997,77.88,25.34,21.46,19.71,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-29,23.744999999999997,77.88,25.34,21.46,19.96,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-30,23.744999999999997,77.88,25.34,21.46,29.59,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-07-31,23.744999999999997,77.88,25.34,21.46,27.91,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-01,23.744999999999997,77.88,25.34,21.46,19.74,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-02,23.744999999999997,77.88,25.34,21.46,19.88,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-03,23.744999999999997,77.88,25.34,21.46,20.15,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-04,23.744999999999997,77.88,25.34,21.46,19.92,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-05,23.744999999999997,77.88,25.34,21.46,19.96,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-06,23.744999999999997,77.88,25.34,21.46,25.4,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-07,23.744999999999997,77.88,25.34,21.46,19.19,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-08,23.744999999999997,77.88,25.34,21.46,19.09,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-09,23.744999999999997,77.88,25.34,21.46,19.1,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-10,23.744999999999997,77.88,25.34,21.46,21.29,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-11,23.744999999999997,77.88,25.34,21.46,17.96,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-12,23.744999999999997,77.88,25.34,21.46,20.1,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-13,23.744999999999997,77.88,25.34,21.46,30.94,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-14,23.744999999999997,77.88,25.34,21.46,48.78,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-15,23.744999999999997,77.88,25.34,21.46,64.61,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-16,23.744999999999997,77.88,25.34,21.46,68.83,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-18,23.744999999999997,77.88,25.34,21.46,58.14,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-19,23.744999999999997,77.88,25.34,21.46,48.61,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-20,23.744999999999997,77.88,25.34,21.46,31.35,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-21,23.744999999999997,77.88,25.34,21.46,30.96,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-22,23.744999999999997,77.88,25.34,21.46,35.06,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-23,23.744999999999997,77.88,25.34,21.46,35.9,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-24,23.744999999999997,77.88,25.34,21.46,34.06,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-25,23.744999999999997,77.88,25.34,21.46,55.08,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-26,23.744999999999997,77.88,25.34,21.46,26.95,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-27,23.744999999999997,77.88,25.34,21.46,14.48,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-29,23.744999999999997,77.88,25.34,21.46,72.08,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-30,23.744999999999997,77.88,25.34,21.46,56.18,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-08-31,23.744999999999997,77.88,25.34,21.46,57.92,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-01,23.744999999999997,77.88,25.34,21.46,38.72,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-02,23.744999999999997,77.88,25.34,21.46,45.2,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-03,23.744999999999997,77.88,25.34,21.46,52.07,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-04,23.744999999999997,77.88,25.34,21.46,54.44,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-05,23.744999999999997,77.88,25.34,21.46,51.49,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-06,23.744999999999997,77.88,25.34,21.46,40.51,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-07,23.744999999999997,77.88,25.34,21.46,33.59,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-08,23.744999999999997,77.88,25.34,21.46,52.77,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-09,23.744999999999997,77.88,25.34,21.46,45.86,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-10,23.744999999999997,77.88,25.34,21.46,65.23,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-11,23.744999999999997,77.88,25.34,21.46,67.7,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-12,23.744999999999997,77.88,25.34,21.46,53.31,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-13,23.744999999999997,77.88,25.34,21.46,49.33,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-14,23.744999999999997,77.88,25.34,21.46,37.42,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-15,23.744999999999997,77.88,25.34,21.46,26.27,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-16,23.744999999999997,77.88,25.34,21.46,38.43,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-17,23.744999999999997,77.88,25.34,21.46,10.81,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-18,23.744999999999997,77.88,25.34,21.46,10.83,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-19,23.744999999999997,77.88,25.34,21.46,11.46,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-20,23.744999999999997,77.88,25.34,21.46,30.68,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-21,23.744999999999997,77.88,25.34,21.46,18.24,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-22,23.744999999999997,77.88,25.34,21.46,27.42,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-23,23.744999999999997,77.88,25.34,21.46,37.69,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-24,23.744999999999997,77.88,25.34,21.46,36.61,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-25,23.744999999999997,77.88,25.34,21.46,58.28,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-26,23.744999999999997,77.88,25.34,21.46,61.58,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-27,23.744999999999997,77.88,25.34,21.46,60.09,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-28,23.744999999999997,77.88,25.34,21.46,56.93,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-09-29,23.744999999999997,77.88,25.34,21.46,65.55,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-02,23.744999999999997,77.88,25.34,21.46,57.75,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-03,23.744999999999997,77.88,25.34,21.46,42.06,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-04,23.744999999999997,77.88,25.34,21.46,58.73,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-05,23.744999999999997,77.88,25.34,21.46,66.33,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-06,23.744999999999997,77.88,25.34,21.46,76.95,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-09,23.744999999999997,77.88,25.34,21.46,36.82,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-10,23.744999999999997,77.88,25.34,21.46,32.81,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-11,23.744999999999997,77.88,25.34,21.46,44.91,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-12,23.744999999999997,77.88,25.34,21.46,46.38,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-13,23.744999999999997,77.88,25.34,21.46,57.37,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-14,23.744999999999997,77.88,25.34,21.46,76.35,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-18,23.744999999999997,77.88,25.34,21.46,64.58,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-10-19,23.744999999999997,77.88,25.34,21.46,76.48,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-12-25,23.744999999999997,77.88,25.34,21.46,75.69,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-12-26,23.744999999999997,77.88,25.34,21.46,69.94,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2015-12-31,23.744999999999997,77.88,25.34,21.46,63.28,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-01,23.744999999999997,77.88,25.34,21.46,49.73,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-02,23.744999999999997,77.88,25.34,21.46,51.09,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-03,23.744999999999997,77.88,25.34,21.46,48.0,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-04,23.744999999999997,77.88,25.34,21.46,52.01,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-05,23.744999999999997,77.88,25.34,21.46,47.24,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-06,23.744999999999997,77.88,25.34,21.46,13.3,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-07,23.744999999999997,77.88,25.34,21.46,15.45,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-08,23.744999999999997,77.88,25.34,21.46,5.69,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-09,23.744999999999997,77.88,25.34,21.46,7.51,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-10,23.744999999999997,77.88,25.34,21.46,13.7,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-11,23.744999999999997,77.88,25.34,21.46,14.47,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-12,23.744999999999997,77.88,25.34,21.46,7.47,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-13,23.744999999999997,77.88,25.34,21.46,13.41,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-14,23.744999999999997,77.88,25.34,21.46,12.04,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-15,23.744999999999997,77.88,25.34,21.46,14.12,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-16,23.744999999999997,77.88,25.34,21.46,14.6,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-17,23.744999999999997,77.88,25.34,21.46,22.37,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-18,23.744999999999997,77.88,25.34,21.46,22.52,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-19,23.744999999999997,77.88,25.34,21.46,32.62,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-20,23.744999999999997,77.88,25.34,21.46,34.04,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-21,23.744999999999997,77.88,25.34,21.46,34.13,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-22,23.744999999999997,77.88,25.34,21.46,41.03,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-23,23.744999999999997,77.88,25.34,21.46,39.93,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-24,23.744999999999997,77.88,25.34,21.46,39.61,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-25,23.744999999999997,77.88,25.34,21.46,40.69,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-26,23.744999999999997,77.88,25.34,21.46,33.8,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-27,23.744999999999997,77.88,25.34,21.46,14.16,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-28,23.744999999999997,77.88,25.34,21.46,33.94,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-29,23.744999999999997,77.88,25.34,21.46,21.15,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-30,23.744999999999997,77.88,25.34,21.46,18.87,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-01-31,23.744999999999997,77.88,25.34,21.46,22.54,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-01,23.744999999999997,77.88,25.34,21.46,22.87,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-02,23.744999999999997,77.88,25.34,21.46,31.27,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-03,23.744999999999997,77.88,25.34,21.46,31.54,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-04,23.744999999999997,77.88,25.34,21.46,32.04,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-05,23.744999999999997,77.88,25.34,21.46,28.27,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-06,23.744999999999997,77.88,25.34,21.46,18.42,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-07,23.744999999999997,77.88,25.34,21.46,20.36,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-08,23.744999999999997,77.88,25.34,21.46,20.57,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-09,23.744999999999997,77.88,25.34,21.46,15.28,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-10,23.744999999999997,77.88,25.34,21.46,15.0,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-11,23.744999999999997,77.88,25.34,21.46,11.11,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-12,23.744999999999997,77.88,25.34,21.46,13.46,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-13,23.744999999999997,77.88,25.34,21.46,20.67,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-14,23.744999999999997,77.88,25.34,21.46,23.56,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-15,23.744999999999997,77.88,25.34,21.46,39.24,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-16,23.744999999999997,77.88,25.34,21.46,29.37,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-17,23.744999999999997,77.88,25.34,21.46,11.48,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-18,23.744999999999997,77.88,25.34,21.46,18.51,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-19,23.744999999999997,77.88,25.34,21.46,14.2,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-20,23.744999999999997,77.88,25.34,21.46,15.41,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-21,23.744999999999997,77.88,25.34,21.46,25.85,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-22,23.744999999999997,77.88,25.34,21.46,31.42,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-23,23.744999999999997,77.88,25.34,21.46,30.57,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-24,23.744999999999997,77.88,25.34,21.46,15.54,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-25,23.744999999999997,77.88,25.34,21.46,19.35,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-26,23.744999999999997,77.88,25.34,21.46,19.29,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-27,23.744999999999997,77.88,25.34,21.46,17.54,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-28,23.744999999999997,77.88,25.34,21.46,15.92,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-02-29,23.744999999999997,77.88,25.34,21.46,16.44,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-01,23.744999999999997,77.88,25.34,21.46,24.44,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-02,23.744999999999997,77.88,25.34,21.46,15.33,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-03,23.744999999999997,77.88,25.34,21.46,22.76,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-04,23.744999999999997,77.88,25.34,21.46,19.32,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-05,23.744999999999997,77.88,25.34,21.46,16.51,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-06,23.744999999999997,77.88,25.34,21.46,13.36,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-07,23.744999999999997,77.88,25.34,21.46,18.01,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-08,23.744999999999997,77.88,25.34,21.46,27.11,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-09,23.744999999999997,77.88,25.34,21.46,24.04,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-10,23.744999999999997,77.88,25.34,21.46,29.35,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-11,23.744999999999997,77.88,25.34,21.46,25.65,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-12,23.744999999999997,77.88,25.34,21.46,23.02,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-13,23.744999999999997,77.88,25.34,21.46,13.9,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-14,23.744999999999997,77.88,25.34,21.46,12.24,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-15,23.744999999999997,77.88,25.34,21.46,12.26,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-16,23.744999999999997,77.88,25.34,21.46,12.77,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-17,23.744999999999997,77.88,25.34,21.46,9.7,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-18,23.744999999999997,77.88,25.34,21.46,10.55,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-19,23.744999999999997,77.88,25.34,21.46,11.05,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-20,23.744999999999997,77.88,25.34,21.46,11.09,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-21,23.744999999999997,77.88,25.34,21.46,11.58,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-22,23.744999999999997,77.88,25.34,21.46,13.43,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-23,23.744999999999997,77.88,25.34,21.46,14.84,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-24,23.744999999999997,77.88,25.34,21.46,13.11,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-25,23.744999999999997,77.88,25.34,21.46,13.65,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-26,23.744999999999997,77.88,25.34,21.46,17.12,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-27,23.744999999999997,77.88,25.34,21.46,17.88,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-28,23.744999999999997,77.88,25.34,21.46,24.33,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-29,23.744999999999997,77.88,25.34,21.46,18.85,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-30,23.744999999999997,77.88,25.34,21.46,19.25,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-03-31,23.744999999999997,77.88,25.34,21.46,19.18,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-04-01,23.744999999999997,77.88,25.34,21.46,18.63,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-04-02,23.744999999999997,77.88,25.34,21.46,18.51,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
Mumbai,2016-04-03,23.744999999999997,77.88,25.34,21.46,19.38,13.97,0.0,12.67,29.62,0.0,0.0,0.0,91.0,Satisfactory
